Title,Genre,Birthyear
Anthony_%22Tiny%22_Biuso,Rock,1970
Anthony_%22Tiny%22_Biuso,Rock,1970
Anthony_%22Tiny%22_Biuso,Rock,1970
Anthony_%22Tiny%22_Biuso,Metal,1970
Anthony_Acid,Electronic,1965
Anthony_Acid,Electronic,1965
Anthony_Acid,Electronic,1965
Anthony_Acid,Soul_and_R&B,1965
Anthony_Armstrong_Jones,Electronic,1949
Anthony_Brown_(Gospel_musician),Soul_and_R&B,1981
Anthony_Brown_(Gospel_musician),Soul_and_R&B,1981
Anthony_Coleman,Jazz,1955
Anthony_Coleman,Jazz,1955
Anthony_Crawford_(bass_musician),Blues,1981
Anthony_Crawford_(bass_musician),Blues,1981
Anthony_Crawford_(bass_musician),Jazz,1981
Anthony_Crawford_(bass_musician),Rock,1981
Anthony_Crawford_(bass_musician),Rock,1981
Anthony_David_(singer),Blues,1971
Anthony_David_(singer),Electronic,1971
Anthony_David_(singer),Folk,1971
Anthony_David_(singer),Soul_and_R&B,1971
Anthony_David_(singer),Soul_and_R&B,1971
Anthony_Evans_(singer),Pop,1978
Anthony_Evans_(singer),Soul_and_R&B,1978
Anthony_Gallo,Rock,1965
Anthony_Gallo,Rock,1965
Anthony_Gallo,Rock,1965
Anthony_Gallo,Metal,1965
Anthony_Harley,Rock,1963
Anthony_Johnson_(musician),Rock,1957
Anthony_Kearns,Rock,1971
Anthony_Lun,Rock,1957
Anthony_M._Jones,Blues,1982
Anthony_M._Jones,Hip_Hop,1982
Anthony_M._Jones,Pop,1982
Anthony_M._Jones,Soul_and_R&B,1982
Anthony_M._Jones,Rock,1982
Anthony_Mathews,Electronic,1987
Anthony_Mathews,Pop,1987
Anthony_Mathews,Pop,1987
Anthony_Mathews,Rock,1987
Anthony_Mathews,Rock,1987
Anthony_Mathews,Rock,1987
Anthony_Mathews,Rock,1987
Anthony_Mathews,Rock,1987
Anthony_Neely,Pop,1986
Anthony_Neely,Rock,1986
Anthony_Powers,Pop,1953
Anthony_Powers,Rock,1953
Anthony_da_Costa,Folk,1991
Anthony_da_Costa,Folk,1991
Antoine_%22T.C.D.%22_Lundy,Soul_and_R&B,1964
Antoine_Aureche,Electronic,1981
Antoine_Aureche,Rock,1981
Antoine_Dufour,Folk,1979
Anton_Cosmo,Pop,1982
Anton_Cosmo,Rock,1982
Anton_Eger,Rock,1980
Anton_Ewald,Rock,1993
Anton_Reisenegger,Rock,1969
Anton_Reisenegger,Metal,1969
Anton_Reisenegger,Metal,1969
Anton_Reisenegger,Metal,1969
Antonia_Bennett,Jazz,1974
